email,uuid,first_name,last_name,password,dob,hiv_status,diagnosis_date,art_status,art_start_date,country_iso,life_span
user_492@example.com,4bfe8daf-2b23-4b5a-8328-56b5d6eb2106,Emily,Newman,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,1978-12-24,true,2000-09-30,true,2017-05-01,TCD,12
user_493@example.com,3cd7e1d4-9afe-40ef-99dd-8b1a2eeb2ee3,James,Kelley,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,2006-05-14,true,2017-02-28,false,2023-07-07,MKD,29
user_494@example.com,59bf6682-d854-43ad-887e-6ddaa3ef62c1,Benjamin,Leonard,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,2006-09-26,true,2009-09-20,false,2019-06-25,CHE,6
user_495@example.com,1e9752ee-b7eb-43ee-b770-bb8ea5c57822,Molly,Williams,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,1985-04-19,true,1984-11-14,true,1982-12-25,ZAF,27
user_496@example.com,e0bd8972-9ad5-4c28-9038-bf6d8c7d502d,Steven,Gilmore,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,1992-01-18,false,1987-05-02,false,2010-06-23,MAR,57
user_497@example.com,250cba72-acd7-4376-9e87-dc7fee929515,Christine,Johnson,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,2021-11-20,true,2017-07-31,true,1996-04-07,BRN,28
user_498@example.com,7893a1cc-05c0-4f33-893a-c5d09a1a8b6c,Kelsey,Lynch,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,2015-02-18,false,2020-07-10,true,2015-02-02,SHN,55
user_499@example.com,d6582bc9-2d58-4509-9d08-3f6af90295bf,Ashley,Evans,$1$vZJw1PdD$K8xQ/SD4bFXmK9rVLGAXY1,2010-04-12,true,2002-03-04,true,1976-03-10,ISR,60
user_500@example.com,bbd1bf04-ae7e-44a2-9d5b-2722016ea263,elie,peace,$1$vZJw1PdD$6/VC7Lg.HGrMq5uOFWmZB0,2023-10-10,true,2023-12-12,true,2024-06-06,RWA,54
kagabo20@gmail.com,5E0283B1-AD73-46B6-9EDF-F2E3077443C9,Peaceeee,Kagabooo,$1$vZJw1PdD$fITGR5XPIp9mztYI8nlzl0,1997-01-01,true,2023-01-01,true,2024-01-01,NGA,22
